,num,lang,hisco,occupation
19380,21336,Portugese,41000,Loja de peso
19381,21337,Portugese,41030,Loja de vidros
19382,21338,Portugese,41030,Lojista
19383,21339,Swedish,22110,Lokalföreståndare
19384,21340,Swedish,22110,Lokalförestånderska
19385,21341,Swedish,38020,Lokaltelefonist
19386,21342,Swedish,98330,Lokeldare
19387,21343,Swedish,98330,Lokeldareelev
19388,21344,Swedish,98330,Lokeldarehustru
19389,21345,Swedish,98330,Lokeldareänka
19390,21346,German,98320,Lokführer
19391,21347,Swedish,98320,Lokförare
19392,21348,Swedish,98320,Lokförareelev
19393,21349,Swedish,98320,Lokförarehustru
19394,21350,Swedish,98320,Lokförareänka
19395,21351,German,98330,Lokheizer
19396,21352,Swedish,98320,Lokmästare
19397,21353,Swedish,98320,Lokmästareänka
19398,21354,Swedish,98330,Lokomotiveldare
19399,21355,German,98320,Lokomotivführer
19400,21356,Swedish,98320,Lokomotivförare
19401,21357,Norwegian,98320,Lokomotivfører
19402,21358,German,98330,Lokomotivheizer
19403,21359,Norwegian,84915,Lokomotivpudser
19404,21360,Swedish,55290,Lokomotivputsare
19405,21361,Swedish,55290,Lokputsare
19406,21362,Swedish,55290,Lokputsarehustru
19407,21363,Swedish,55290,Lokputsareänka
19408,21364,Swedish,84990,Lokreparatör
19409,21365,Swedish,84990,Lokuppsättare
19410,21366,Dutch,49090,lompenkoopman
19411,21367,Dutch,87105,Loodgieter
19412,21368,Dutch,87105,loodgietersknecht
19413,21369,Dutch,04240,loods
19414,21370,Dutch,04240,loodsschipper
19415,21371,Dutch,74990,loodwitwerker
19416,21372,Dutch,92120,Loodzetter
19417,21373,Dutch,76100,looiersknecht
19418,21374,English,81120,Looking glass frame maker
19419,21375,English,75422,Loomer
19420,21376,Dutch,99920,loonarb
19421,21377,Dutch,99920,loondorscher
19422,21378,Dutch,37040,Loopknecht
19423,21379,Dutch,37040,loopman
19424,21380,Dutch,37040,loper
19425,21381,Dutch,49090,lorrenkoopman
19426,21382,Dutch,99920,los arb
19427,21383,Dutch,99920,Los arbeider
19428,21384,Dutch,99920,Los werkman
19429,21385,Dutch,99920,Los-arbeider
19430,21386,Dutch,99920,Los-werkman
19431,21387,Dutch,97125,losarb
19432,21388,Dutch,97125,Losarbeider
19433,21389,Norwegian,97125,Lossearbeider
19434,21390,Dutch,97125,Loswerkman
19435,21391,Swedish,04240*,Lots
19436,21393,Swedish,98190,Lotsbiträde
19437,21394,Swedish,22290,Lotsdirektör
19438,21395,Swedish,04240,Lotsdotter
19439,21396,Swedish,04240,Lotsdräng
19440,21397,Swedish,04240,Lotsförman
19441,21398,Swedish,04240,Lotshustru
19442,21399,Swedish,04240,Lotskapten
19443,21400,Swedish,98190,Lotskarl
19444,21401,Swedish,33135,Lotskassör
19445,21402,Swedish,04240*,Lotslärling
19446,21404,Swedish,04240,Lotslöjtnant
19447,21405,Swedish,04240,Lotsstyrman
19448,21406,Swedish,55130,Lotsvaktmästare
19449,21407,Swedish,04240*,Lotsålderman
19450,21409,Swedish,04240,Lotsänka
19451,21410,French,21240,Louageur
19452,21411,Portugese,89210,Louceiro
19453,21412,French,41040,loueur de cabriolets
19454,21413,French,41040,loueur de carosses
19455,21414,French,51040,loueur de garnis
19456,21415,French,41040*,Loueur de voitures
19457,21417,French,41040,loueur voiturier
19458,21418,French,41040,Loueuse de voitures
19459,21419,Portugese,84980,Lubrificador
19460,21420,Dutch,58320,Luitenant
19461,21421,Dutch,58320,luitenant ter zee der tweede klasse
19462,21422,Swedish,99910,Lumparbetare
19463,21423,Swedish,99910,Lumparbeterska
19464,21424,German,41025,Lumpensammler
19465,21425,Swedish,45130,Lumphandelsarbetare
19466,21426,Swedish,45130,Lumphandelsbiträde
19467,21427,Swedish,41025,Lumphandlare
19468,21428,Swedish,41030,Lumphandlare
19469,21429,Swedish,41030,Lumphandlarehustru
19470,21430,Swedish,41030,Lumphandlareänka
19471,21431,Swedish,41030,Lumphandlerska
19472,21432,Swedish,41025,Lumpsamlare
19473,21433,Swedish,41030,Lumpsamlare
19474,21434,Swedish,99910,Lumpsortererska
19475,21435,French,84235*,Lunettier
19476,21437,Swedish,75990,Luntmakare
19477,21438,French,76150,lustreur
19478,21439,French,99999,Lustreur
19479,21440,French,76150*,Lustreur de peaux
19480,21442,French,76150,lustreur en pelleterie
19481,21443,Swedish,41030,Lutfiskförsäljerska
19482,21444,Swedish,41030,Luthandlerska
19483,21445,French,94120*,Luthier
19484,21447,French,18020*,Lutteur
19485,21450,French,-1,lycéen
19486,21451,Swedish,97190,Lyftare
19487,21452,Swedish,99910,Lykttändare
19488,21453,Swedish,59990,Lykttändareförman
19489,21454,Swedish,59990,Lykttändarehustru
19490,21455,Swedish,59990,Lykttändareänka
19491,21456,Dutch,77190,lynkoekmolenaar
19492,21457,Danish,94960,Lysestøber
19493,21458,Swedish,99910,Lysoljearbeterska
19494,21459,Swedish,37040,Lysoljebud
19495,21460,Swedish,41030,Lysoljehandlare
19496,21461,Swedish,41030,Lysoljehandlerska
19497,21462,French,92415,lytographe
19498,21463,Swedish,99930,Lådfabriksarbetare
19499,21464,Swedish,21220,Lådfabrikör
19500,21465,Swedish,81990,Lådspikare
19501,21466,Swedish,51090,Lånebiblioteksinnehaverska
19502,21467,Swedish,19120,Lånebiblioteksrörelseidkerska
19503,21468,Swedish,04240,Långlots
19504,21469,Swedish,83930,Låsarbetare
19505,21470,Swedish,83930*,Låssmed
19506,21472,Swedish,83930,Låssmedänka
19507,21473,Swedish,76190,Läderarbetare
19508,21474,Swedish,99930,Läderfabriksarbetare
19509,21475,Swedish,21220,Läderfabrikör
19510,21476,Swedish,45130,Läderhandelsbiträde
19511,21477,Swedish,41030*,Läderhandlare
19512,21479,Swedish,41030,Läderhandlaredotter
19513,21480,Swedish,41030,Läderhandlareänka
19514,21481,Swedish,41030,Läderhandlerska
19515,21482,Swedish,03990,Lädertekniker
19516,21483,Norwegian,-1*,Lægdslem
19517,21485,Danish,20210,Lægdsmand
19518,21486,Norwegian,06105,Læge
19519,21487,Swedish,99999,Lägenhetsbrukareänka
19520,21488,Swedish,99920,Lägenhetsinnehavare
19521,21489,Swedish,-1,Lägenhetsinnehavareänka
19522,21490,Swedish,-1,Lägenhetsägare
19523,21491,Swedish,-1,Lägenhetsägarehustru
19524,21492,Swedish,-1,Lägenhetsägareänka
19525,21493,Swedish,99920,Lägenhetsägarinna
19526,21494,Swedish,06105*,Läkare
19527,21497,Swedish,07190,Läkareassistent
19528,21498,Swedish,07190,Läkarebiträde
19529,21499,Swedish,06105,Läkarehustru
19530,21500,Swedish,06105,Läkareänka
19531,21501,Swedish,97190,Lämpare
19532,21502,Swedish,33110,Länsbokhållare
19533,21503,Swedish,58220,Länsdetektiv
19534,21504,Norwegian,63140,Lænsearbeider
19535,21505,Swedish,58220,Länsgevaldigeränka
19536,21506,Swedish,12910,Länsman
19537,21507,Swedish,31090,Länsman
19538,21508,Swedish,12310,Länsnotarie
19539,21509,Swedish,06510,Länsveterinär
19540,21510,Swedish,06510,Länsveterinäränka
19541,21511,Swedish,13000*,Lärare
19542,21513,Swedish,13000,Lärarehustru
19543,21514,Swedish,13000,Lärareänka
19544,21515,Swedish,13000*,Lärarinna
19545,21517,Swedish,13000,Lärarinneelev
19546,21518,Danish,-1,Læredreng
19547,21519,Norwegian,93120,Læredreng i malerfaget
19548,21520,Norwegian,-1,Læregut
19549,21521,Norwegian,79100,Læregut (skrædder)
19550,21522,Norwegian,83110,Læregut hos smed
19551,21523,Norwegian,84100,Læregut paa mekanisk verksted
19552,21524,Norwegian,13000,Lærer
19553,21525,Danish,13020,Lærer
19554,21526,Norwegian,13320,Lærer ved folkeskolen
19555,21527,Norwegian,13020,Lærer ved privatskole
19556,21528,Norwegian,13020,Lærerinde
19557,21529,Danish,13020,Lærerinde
19558,21530,Norwegian,13320,Lærerinde i folkeskolen
19559,21531,Norwegian,13320,Lærerinde ved folkeskolen
19560,21532,Swedish,41030,Lärftkramhandlareänka
19561,21533,Swedish,41030,Lärftkramhandlerska
19562,21534,Swedish,41030,Lärftskramhandlare
19563,21535,Swedish,-1,Lärgosse
19564,21536,Swedish,99999,Lärgosse
19565,21537,Swedish,99999,Lärjunge
19566,21538,Norwegian,-1,Lærling
19567,21539,Swedish,-1,Lärling
19568,21540,Danish,-1,Lærling
19569,21541,Swedish,99999,Lärling
19570,21542,Swedish,13200*,Läroverksadjunkt
19571,21545,Swedish,13200,Läroverksadjunkthustru
19572,21546,Swedish,13200,Läroverksadjunktänka
19573,21547,Swedish,13200,Läroverkslärare
19574,21548,Danish,41030,Lærredshandler
19575,21549,Swedish,39520,Läsesalongsbiträde
19576,21550,Swedish,-1,Läsflicka
19577,21551,Swedish,99910,Läskedrycksarbeterska
19578,21552,Swedish,13320,Läslärarinna
19579,21553,Swedish,81935,Lästmakare
19580,21554,Swedish,81935,Lästmakarehustru
19581,21555,Swedish,81935,Lästmakareänka
19582,21556,Swedish,80225,Lästskärare
19583,21557,Swedish,80225,Lästskärarehustru
19584,21558,Swedish,80225,Lästskärareänka
19585,21559,Swedish,98140*,Lättmatros
19586,21561,Swedish,87260,Lödarbetare
19587,21562,Swedish,87260,Lödare
19588,21563,Swedish,87260,Löderska
19589,21564,Swedish,58320*,Löjtnant
19590,21566,Swedish,58320,Löjtnantdotter
19591,21567,Swedish,58320,Löjtnanthustru
19592,21568,Swedish,58320,Löjtnantänka
19593,21569,Swedish,45220,Lökförsäljare
19594,21570,Swedish,54020,Lönpiga
19595,21571,Swedish,62120,Lönpiga
19596,21572,Swedish,37040,Löpare
19597,21573,Swedish,37040,Löpareänka
19598,21574,Swedish,99920,Lös arbetare
19599,21575,Swedish,99920,Lös arbeterska
19600,21576,Swedish,77610,Lös bageriarbetare
19601,21577,Swedish,62120,Lös dräng
19602,21578,Swedish,54020,Lös inhysespiga
19603,21579,Swedish,62120,Lös inhysespiga
19604,21580,Swedish,54020,Lös piga
19605,21581,Swedish,62120,Lös piga
19606,21582,Swedish,79510,Lös sömmerska
19607,21583,Swedish,-1,Lösdriverska
19608,21584,German,51000,Löwenwirt
19609,21585,Danish,58320,Løjtnant
19610,21586,Norwegian,99920,Løsarbeider
19611,21587,Norwegian,99920,Løsarbeider ved jordbrug
19612,21588,Dutch,75220,Machienspinster
19613,21589,Dutch,81210,Machinaal houtbewerker
19614,21590,Dutch,81210,Machinale houtbewerker
19615,21591,Dutch,83410,Machine bankwerker
19616,21592,English,84100,Machine maker
19617,21593,English,99999,Machine minder
19618,21594,English,41040,Machine proprietor
19619,21595,Dutch,83410,machine-bankwerker
19620,21596,Dutch,96100,machine-drijver
19621,21597,Dutch,83410,Machinebankwerker
19622,21598,Dutch,96100,machinedrijver
19623,21599,Dutch,75220,Machinespinster
19624,21600,Dutch,03120,Machineteekenaar
19625,21601,Dutch,03120,Machinetekenaar
19626,21602,Dutch,92130,machinezetter
19627,21603,English,79550,Machinist
19628,21604,English,83410,Machinist
19629,21605,Dutch,96910,Machinist
19630,21606,Dutch,98320*,Machinist
19631,21608,Dutch,98360,Machinist
19632,21609,Dutch,96190,machinist bankwerker
19633,21610,Dutch,98220,machinist bij de marine
19634,21611,Dutch,98220,machinist der eerste klasse
19635,21612,Dutch,96910,Machinist-leerling
19636,21613,Dutch,98320,Machinist-leerling
19637,21614,Dutch,98360,Machinist-leerling
19638,21615,Dutch,98320,machinistchef
19639,21616,French,83410,Machiniste
19640,21617,French,96900,machiniste
19641,21618,French,96910*,Machiniste
19642,21620,French,98220*,Machiniste
19643,21622,French,98320*,Machiniste
19644,21624,French,98330*,Machiniste
19645,21626,French,98360*,Machiniste
19646,21628,French,98520,Machiniste
19647,21629,French,98540,Machiniste
19648,21630,French,83410,Machiniste à l'Alcan
19649,21631,French,98320,Machiniste au chemin de fer
19650,21632,French,98320,machiniste aux chemins de fer
19651,21633,French,71120,machiniste aux mines
19652,21634,French,36040,machiniste aux tramways
19653,21635,French,71125*,Machiniste d'extraction
19654,21637,French,36040,machiniste des autobus
19655,21638,French,36020,machiniste ratp
19656,21639,French,36040,machiniste receveur
19657,21640,French,98320,machiniste sncf
19658,21641,French,87210,Machiniste-soudeur
19659,21642,German,44100,Mackler
19660,21643,French,95100,maçon
19661,21644,French,95135*,Maçon
19662,21647,French,95100,maçon aux chemins de fer
19663,21648,French,95100,maçon boiseur
19664,21649,French,95100,maçon carreleur
19665,21650,French,95100,maçon charpentier
19666,21651,French,95100,maçon cimentier
19667,21652,French,95100,maçon couvreur
19668,21653,French,95100,maçon d'entretien
19669,21654,French,95100,maçon d'équipement logement
19670,21655,French,95100,maçon en bauge
19671,21656,French,95100,maçon et aubergiste
19672,21657,French,95100,maçon et charpentier
19673,21658,French,95135,Maçon et Charpentier
19674,21659,French,95100,maçon et croix de guerre
19675,21660,French,95100,maçon et cultivateur
19676,21661,French,95100,maçon et tailleur de pierres
19677,21662,French,95100,maçon fumiste
19678,21663,French,95100,maçon manoeuvre
19679,21664,French,95100,maçon moniteur
19680,21665,French,95100,maçon paveur
19681,21666,French,95100,maçon plâtrier
19682,21667,French,95100,maçon propriétaire
19683,21668,French,95100,maçon retraité
19684,21669,French,95100,maçon soldat
19685,21670,French,95100,maçon tailleur de pierres
19686,21671,Swedish,-1*,Madam
19687,21673,Portugese,41000,Madeireiro
19688,21674,Swedish,-1*,Mademoiselle
19689,21676,Danish,-1,Madmoder
19690,21677,Catalan,95910,Maestre d'obres
19691,21678,Spanish,13250,Maestro
19692,21679,Spanish,13320,Maestro
19693,21680,Spanish,95910,Maestro de casas
19694,21681,Spanish,95910,Maestro de obras
19695,21682,Spanish,13990,"Maestro esgrima, baile"
19696,21683,Spanish,13320,Maestro Nacional
19697,21684,Spanish,13320*,Maestro Primaria
19698,21686,Portugese,77320,Magarefe
19699,21687,French,39140*,Magasinier
19700,21691,French,39140,magasinier à edf
19701,21692,French,39140,Magasinier à l'hôpital militaire
19702,21693,French,39140,magasinier à l'usine arorial
19703,21694,French,39140,magasinier à la coopérative agricole vendéenne
19704,21695,French,39140,magasinier au ministère de l'air
19705,21696,French,39140,magasinier cariste
19706,21697,French,39140,magasinier en céréales
19707,21698,French,39140,magasinier livreur
19708,21699,French,39140,magasinier retraité
19709,21700,French,39140,magasinier vendeur
19710,21701,French,39140*,Magasinière
19711,21703,Swedish,97145,Magasinsarbetare
19712,21704,Swedish,97145,Magasinsarbetareänka
19713,21705,Swedish,97145,Magasinsarbetskarl
19714,21706,Swedish,97145,Magasinsbetjänt
19715,21707,Swedish,97145*,Magasinsbiträde
19716,21709,Swedish,97145,Magasinsbiträdeänka
19717,21710,Swedish,33110,Magasinsbokhållare
19718,21711,Swedish,33110,Magasinsbokhållarehustru
19719,21712,Swedish,37040,Magasinsbud
19720,21713,Swedish,97145,Magasinsdräng
19721,21714,Swedish,97145,Magasinsdrängänka
19722,21715,Swedish,39140,Magasinsföreståndare
19723,21716,Swedish,39140,Magasinsföreståndareänka
19724,21717,Swedish,39140,Magasinsförestånderska
19725,21718,Swedish,39140,Magasinsförman
19726,21719,Swedish,39140,Magasinsförvaltare
19727,21720,Swedish,39140,Magasinsförvaltareänka
19728,21721,Swedish,97145,Magasinskarl
19729,21722,Swedish,97145,Magasinskarlhustru
19730,21723,Swedish,97145,Magasinskarlänka
19731,21724,Swedish,55130,Magasinsvaktmästare
19732,21725,Swedish,39140,Magasinsverkmästare
19733,21726,Swedish,39140,Magasinsägarehustru
19734,21727,Catalan,97145,Magatzem
19735,21728,Dutch,97145,Magazijnbediende
19736,21729,Dutch,39140,Magazijnchef
19737,21730,Dutch,97145,Magazijnknecht
19738,21731,Dutch,39140,Magazijnmeester
19739,21732,German,39140,Magazinier
19740,21733,Dutch,97145,magazynbed.
19741,21734,Dutch,97145,magazynbediende
19742,21735,Dutch,97145,magazynknecht
19743,21736,Dutch,39140,magazynmeester
19744,21737,German,54020*,Magd
19745,21739,Greek,53100,MAGEIROS
19746,21740,Swedish,17530,Magiker
19747,21741,Swedish,-1,Magister
19748,21742,Danish,-1,Magister
19749,21743,Swedish,13000*,Magister
19750,21745,Swedish,13000,Magisteränka
19751,21746,Spanish,12210,Magistrado
19752,21747,French,12210,Magistrat
19753,21748,Catalan,12210,Magistrat
19754,21749,French,12210,magistrat
19755,21750,French,12210,Magistrat de district
19756,21751,French,12210,magistrat honoraire
19757,21752,Swedish,30000,Magistratsekreterareänka
19758,21753,Swedish,85345,Magnetlinderska
19759,21754,German,77120,Mahlknecht
19760,21755,English,54020,Maid of all work
19761,21756,English,54035,Maid to the scholar at home
19762,21757,English,99999,Maid wife
19763,21758,English,54030,Maidservant
19764,21759,Catalan,54035,Mainadora
19765,21760,English,-1,Maintained by her son
19766,21761,Portugese,62210,Maioral
19767,21762,Portugese,62210,Maioral da Lavoura
19768,21763,Portugese,62590,Maioral das Cabras
19769,21764,Portugese,62890,Maioral das mulas
19770,21765,Portugese,62430,Maioral das ovelhas
19771,21766,Portugese,62890,Maioral das parelhas
19772,21767,Portugese,62440,Maioral das Porcas
19773,21768,Portugese,62510,Maioral das vacas
19774,21769,Portugese,62890,Maioral de bois
19775,21770,Portugese,62490,Maioral de éguas
19776,21771,Portugese,62410,Maioral de gados
19777,21772,Portugese,04215,Maioral de iates
19778,21773,Portugese,62430,Maioral dos pastores
19779,21774,Portugese,62440,Maioral dos porcos
19780,21775,Portugese,62510,Maioral dos Vaqueiros
